ID,Age,Income,Education,Marital_Status,Total_Spend,Total_Purchases,Total_Campaigns_Accepted,Recency,Cluster,Segment_Name
5430,68,54450.0,Graduation,Together,684,31,0,0,1,Affluent Loyalists
7755,70,57744.0,PhD,Married,411,16,0,91,1,Affluent Loyalists
10525,38,26576.0,Graduation,Single,27,4,2,40,3,Deal Seekers
1453,81,57513.0,PhD,Widow,1060,27,0,59,1,Affluent Loyalists
8310,60,68142.0,Graduation,Together,1459,24,0,96,1,Affluent Loyalists
10710,45,7500.0,Graduation,Married,18,4,0,61,3,Deal Seekers
5031,50,83145.0,Graduation,Together,1833,26,2,14,0,Budget Conscious
2613,64,54197.0,Master,Married,237,12,0,16,2,Moderate Mainstream
213,61,23091.0,PhD,Single,48,10,0,98,2,Moderate Mainstream
967,48,46049.0,Graduation,Married,515,26,1,11,1,Affluent Loyalists
1077,50,56715.0,Graduation,Together,1020,15,0,52,0,Budget Conscious
7959,63,79410.0,Graduation,Married,1370,11,0,19,0,Budget Conscious
640,73,57304.0,Graduation,Married,1026,25,0,61,1,Affluent Loyalists
4252,59,44375.0,Graduation,Married,301,12,0,73,2,Moderate Mainstream
8432,68,54450.0,Graduation,Together,684,31,0,0,1,Affluent Loyalists
6218,59,59594.0,Graduation,Married,499,17,1,74,1,Affluent Loyalists
6905,30,80685.0,Graduation,Together,1004,21,0,55,0,Budget Conscious
5922,50,40344.0,PhD,Married,218,12,0,48,2,Moderate Mainstream
3598,52,62710.0,Graduation,Married,606,22,0,53,1,Affluent Loyalists
6116,56,48985.0,2n Cycle,Married,75,6,0,13,3,Deal Seekers
6263,56,35322.0,Graduation,Together,106,9,0,34,3,Deal Seekers
10486,76,77142.0,Graduation,Married,990,17,0,54,0,Budget Conscious
2410,55,81657.0,Graduation,Single,1097,16,0,69,0,Budget Conscious
193,28,14421.0,Basic,Married,16,4,1,81,3,Deal Seekers
3363,50,20130.0,2n Cycle,Married,34,5,0,99,3,Deal Seekers
8278,34,74214.0,PhD,Married,1711,16,0,3,0,Budget Conscious
10660,67,66726.0,Master,Married,438,17,1,61,1,Affluent Loyalists
8686,45,23724.0,Basic,Together,75,7,0,65,3,Deal Seekers
1604,64,47353.0,Master,Married,225,13,0,93,2,Moderate Mainstream
5907,72,33444.0,Master,Married,18,4,0,24,2,Moderate Mainstream
10669,43,54386.0,Graduation,Married,470,17,0,8,1,Affluent Loyalists
2918,43,28510.0,Graduation,Divorced,91,9,0,72,3,Deal Seekers
5735,33,90638.0,Master,Single,2525,18,1,29,0,Budget Conscious
359,74,48070.0,Graduation,Together,504,19,0,33,1,Affluent Loyalists
8387,67,43140.0,Graduation,Married,235,11,0,68,2,Moderate Mainstream
1829,63,54959.0,PhD,Divorced,1232,21,2,55,1,Affluent Loyalists
3839,66,15056.0,Basic,Single,88,12,0,76,3,Deal Seekers
9392,53,26954.0,Graduation,Single,17,4,0,17,3,Deal Seekers
2292,39,22327.0,Graduation,Single,24,5,0,94,3,Deal Seekers
10466,59,44393.0,Graduation,Married,60,7,0,86,2,Moderate Mainstream
9855,72,62000.0,PhD,Single,1020,26,1,25,1,Affluent Loyalists
4088,62,31497.0,PhD,Together,155,10,0,22,2,Moderate Mainstream
5231,50,45894.0,2n Cycle,Married,51,5,0,15,2,Moderate Mainstream
590,54,78579.0,Master,Divorced,1812,16,1,35,0,Budget Conscious
8732,55,67369.0,Master,Widow,1461,25,3,81,1,Affluent Loyalists
2315,64,58401.0,Graduation,Divorced,96,6,0,55,2,Moderate Mainstream
3515,72,62307.0,Graduation,Single,160,9,0,94,2,Moderate Mainstream
2245,55,43641.0,Master,Married,139,10,0,50,2,Moderate Mainstream
6283,56,63841.0,Master,Divorced,908,22,0,64,1,Affluent Loyalists
2246,59,46891.0,2n Cycle,Married,183,8,0,91,2,Moderate Mainstream
6606,55,70091.0,Master,Married,1161,19,1,11,1,Affluent Loyalists
5545,52,78075.0,PhD,Married,988,14,0,72,0,Budget Conscious
7342,63,59184.0,2n Cycle,Widow,1072,27,0,6,1,Affluent Loyalists
837,47,54809.0,Graduation,Married,174,12,0,0,2,Moderate Mainstream
9500,65,58113.0,Graduation,Married,758,22,0,66,1,Affluent Loyalists
3602,66,51412.0,Master,Married,195,11,0,42,2,Moderate Mainstream
234,45,15287.0,Graduation,Divorced,31,6,2,60,3,Deal Seekers
2995,67,66636.0,Master,Together,1084,17,0,64,0,Budget Conscious
1118,68,50965.0,Master,Married,685,22,1,87,1,Affluent Loyalists
7789,59,84618.0,PhD,Married,1672,26,1,96,0,Budget Conscious
3068,34,18351.0,Graduation,Married,43,6,0,1,3,Deal Seekers
8955,67,40451.0,PhD,Together,49,5,1,54,2,Moderate Mainstream
945,59,36317.0,Graduation,Together,133,9,0,53,3,Deal Seekers
5644,67,42213.0,Graduation,Together,363,15,1,96,2,Moderate Mainstream
7192,69,65748.0,Graduation,Together,545,18,0,58,1,Affluent Loyalists
2324,52,77044.0,Graduation,Together,1065,31,1,12,1,Affluent Loyalists
697,55,74918.0,Graduation,Together,2047,21,1,78,0,Budget Conscious
3439,52,56721.0,Graduation,Married,296,15,0,64,1,Affluent Loyalists
1506,49,42160.0,Graduation,Single,140,11,1,26,3,Deal Seekers
232,59,61559.0,Graduation,Single,530,17,0,8,1,Affluent Loyalists
8876,61,33629.0,PhD,Together,152,13,0,49,2,Moderate Mainstream
4500,33,68682.0,PhD,Together,1598,24,0,56,0,Budget Conscious
9739,61,34377.0,Graduation,Single,114,8,0,55,3,Deal Seekers
10395,38,8940.0,Basic,Single,101,10,0,25,3,Deal Seekers
1176,51,26228.0,Graduation,Married,25,4,0,50,3,Deal Seekers
1627,67,77297.0,2n Cycle,Divorced,789,22,1,84,0,Budget Conscious
938,43,40211.0,Graduation,Married,87,7,1,30,3,Deal Seekers
2740,66,33438.0,PhD,Widow,90,11,0,81,2,Moderate Mainstream
257,65,75032.0,PhD,Married,1215,20,0,74,1,Affluent Loyalists
4058,69,61284.0,PhD,Single,811,22,1,76,1,Affluent Loyalists
7736,38,22518.0,Graduation,Married,61,7,2,36,3,Deal Seekers
8210,49,54730.0,Master,Married,405,18,0,64,1,Affluent Loyalists
833,69,38452.0,Master,Married,72,9,0,62,2,Moderate Mainstream
6230,53,44421.0,Graduation,Divorced,189,14,0,53,3,Deal Seekers
7325,38,38197.0,PhD,Together,40,5,0,86,2,Moderate Mainstream
1307,46,41986.0,Graduation,Divorced,63,10,0,15,2,Moderate Mainstream
1502,41,28427.0,Graduation,Together,52,7,0,67,3,Deal Seekers
6211,48,37395.0,PhD,Together,39,5,0,47,2,Moderate Mainstream
843,53,64722.0,Graduation,Married,805,25,0,47,1,Affluent Loyalists
4174,68,55249.0,Master,Together,130,8,0,81,2,Moderate Mainstream
9757,52,84906.0,Graduation,Together,1631,24,3,98,0,Budget Conscious
6918,35,28691.0,Graduation,Married,34,5,0,56,3,Deal Seekers
286,72,44213.0,Graduation,Single,152,12,0,48,2,Moderate Mainstream
11086,40,25707.0,Basic,Single,21,5,0,18,3,Deal Seekers
1921,57,59062.0,PhD,Married,71,7,0,74,2,Moderate Mainstream
4138,62,76624.0,Graduation,Single,899,23,1,68,0,Budget Conscious
7718,77,66000.0,Master,Together,711,10,0,36,0,Budget Conscious
1291,46,27683.0,PhD,Together,351,16,0,90,1,Affluent Loyalists
6862,53,1730.0,Graduation,Divorced,8,15,0,65,3,Deal Seekers
4136,32,7500.0,Basic,Single,119,11,0,63,3,Deal Seekers
803,56,40521.0,Graduation,Together,21,4,0,82,3,Deal Seekers
4298,51,20427.0,PhD,Together,10,4,0,63,2,Moderate Mainstream
10833,49,65106.0,Graduation,Married,973,27,1,55,1,Affluent Loyalists
9606,59,69969.0,PhD,Married,1536,13,3,64,0,Budget Conscious
8534,72,67433.0,Graduation,Married,992,28,1,51,1,Affluent Loyalists
5153,57,77766.0,PhD,Married,1529,34,2,97,1,Affluent Loyalists
961,52,74716.0,Graduation,Married,860,17,0,92,1,Affluent Loyalists
5011,61,68118.0,Graduation,Divorced,928,23,0,51,1,Affluent Loyalists
6653,54,55158.0,PhD,Married,418,18,1,72,1,Affluent Loyalists
9094,69,62972.0,2n Cycle,Married,587,16,1,39,1,Affluent Loyalists
810,49,74190.0,Graduation,Married,641,19,0,49,1,Affluent Loyalists
5493,48,39356.0,Graduation,Married,23,4,1,21,3,Deal Seekers
2147,55,76653.0,Graduation,Together,2279,23,2,91,0,Budget Conscious
5107,51,35860.0,PhD,Divorced,49,6,1,37,2,Moderate Mainstream
3979,41,90687.0,PhD,Divorced,1779,17,2,98,0,Budget Conscious
6049,42,73450.0,Master,Together,1804,27,2,85,0,Budget Conscious
8147,64,31454.0,Graduation,Married,48,8,0,40,2,Moderate Mainstream
1857,72,47139.0,Graduation,Single,83,7,1,2,2,Moderate Mainstream
3910,49,83829.0,Graduation,Divorced,1862,17,4,78,0,Budget Conscious
5207,61,53378.0,PhD,Married,793,29,1,41,1,Affluent Loyalists
11114,54,19656.0,Graduation,Together,84,9,0,94,3,Deal Seekers
5429,76,45579.0,PhD,Married,183,10,0,10,2,Moderate Mainstream
9400,66,85485.0,2n Cycle,Single,1383,19,0,73,0,Budget Conscious
1740,80,55956.0,Graduation,Married,999,16,1,22,0,Budget Conscious
7488,61,64191.0,Master,Single,825,24,0,30,1,Affluent Loyalists
195,52,38808.0,Graduation,Single,246,14,2,21,3,Deal Seekers
635,58,57183.0,Master,Married,610,25,0,51,1,Affluent Loyalists
7527,56,23748.0,Master,Divorced,76,9,0,97,3,Deal Seekers
10319,53,66303.0,Graduation,Married,1286,22,1,56,1,Affluent Loyalists
2296,49,37368.0,Master,Married,30,4,1,4,3,Deal Seekers
10637,60,40800.0,Graduation,Married,99,8,0,77,2,Moderate Mainstream
2931,46,71847.0,Graduation,Divorced,1192,22,1,95,0,Budget Conscious
907,49,46149.0,Graduation,Married,362,18,0,36,1,Affluent Loyalists
3698,41,78687.0,Graduation,Together,2130,19,2,13,0,Budget Conscious
9516,53,49118.0,2n Cycle,Divorced,1229,28,3,90,1,Affluent Loyalists
679,67,37633.0,PhD,Married,38,6,0,49,2,Moderate Mainstream
7384,73,39767.0,Master,Together,485,17,0,18,1,Affluent Loyalists
5043,73,26997.0,Basic,Married,434,13,0,89,3,Deal Seekers
5267,54,33986.0,Graduation,Divorced,44,5,0,43,3,Deal Seekers
339,52,57091.0,PhD,Married,496,18,2,82,1,Affluent Loyalists
2516,55,46831.0,2n Cycle,Married,78,7,0,84,3,Deal Seekers
9010,52,83151.0,Master,Married,2346,23,4,80,0,Budget Conscious
378,53,52531.0,Graduation,Married,794,21,0,68,1,Affluent Loyalists
4808,68,15759.0,Graduation,Married,17,4,0,12,3,Deal Seekers
5068,53,22804.0,Graduation,Single,26,5,0,75,3,Deal Seekers
7628,51,43050.0,2n Cycle,Married,76,8,0,10,3,Deal Seekers
7128,47,42997.0,PhD,Single,15,4,0,91,2,Moderate Mainstream
2811,61,48918.0,PhD,Single,62,7,0,21,2,Moderate Mainstream
3551,70,60033.0,Master,Together,198,10,0,28,2,Moderate Mainstream
1663,46,34043.0,PhD,Together,49,5,0,97,2,Moderate Mainstream
5543,58,57811.0,Graduation,Together,802,25,1,49,1,Affluent Loyalists
1577,78,78569.0,Graduation,Married,1736,15,2,14,0,Budget Conscious
10641,46,7500.0,Graduation,Single,57,10,0,5,3,Deal Seekers
6024,71,94384.0,Graduation,Together,2302,18,4,62,0,Budget Conscious
1878,39,23148.0,2n Cycle,Married,37,6,0,83,3,Deal Seekers
3099,54,44267.0,Graduation,Divorced,310,16,0,48,3,Deal Seekers
6055,45,71626.0,Graduation,Married,1305,19,1,94,0,Budget Conscious
5841,58,60894.0,Graduation,Together,832,26,0,61,1,Affluent Loyalists
3972,48,50200.0,Graduation,Together,401,19,0,70,1,Affluent Loyalists
4394,59,81051.0,PhD,Married,1501,23,2,43,0,Budget Conscious
5758,42,65169.0,Graduation,Married,1189,28,5,23,0,Budget Conscious
6658,52,59868.0,Graduation,Together,1194,32,0,37,1,Affluent Loyalists
4603,64,65695.0,PhD,Married,656,21,0,50,1,Affluent Loyalists
8427,68,64857.0,Master,Single,1540,23,0,78,0,Budget Conscious
10260,59,45143.0,Master,Together,311,15,0,74,2,Moderate Mainstream
7143,69,74805.0,2n Cycle,Together,820,26,0,14,1,Affluent Loyalists
8789,35,59060.0,2n Cycle,Married,274,14,0,77,3,Deal Seekers
6197,62,27238.0,PhD,Single,57,9,0,39,2,Moderate Mainstream
4554,59,47009.0,Graduation,Together,448,17,0,89,2,Moderate Mainstream
4937,51,46094.0,2n Cycle,Married,44,5,0,62,2,Moderate Mainstream
1920,52,40321.0,Graduation,Married,102,8,0,59,3,Deal Seekers
8749,40,37235.0,Graduation,Together,61,5,0,68,3,Deal Seekers
1650,64,81843.0,Master,Married,1643,27,0,13,0,Budget Conscious
10377,66,46692.0,Master,Together,397,15,0,37,2,Moderate Mainstream
9206,56,77382.0,Graduation,Together,1121,26,1,36,0,Budget Conscious
10971,47,37774.0,Graduation,Single,473,16,2,28,1,Affluent Loyalists
6398,50,18393.0,Basic,Married,50,8,0,2,3,Deal Seekers
9212,62,72828.0,Master,Married,1678,28,0,17,1,Affluent Loyalists
7937,42,24711.0,Graduation,Married,58,7,0,86,3,Deal Seekers
839,49,45503.0,PhD,Married,170,9,0,54,2,Moderate Mainstream
4246,42,6560.0,Master,Single,373,2,0,2,3,Deal Seekers
158,79,71604.0,PhD,Together,1196,17,2,3,0,Budget Conscious
4832,45,27244.0,Graduation,Married,101,8,0,84,3,Deal Seekers
5621,55,48752.0,Graduation,Married,316,17,1,8,1,Affluent Loyalists
1945,62,71434.0,Graduation,Married,1400,21,2,4,0,Budget Conscious
5147,76,90842.0,Graduation,Single,1424,27,0,57,0,Budget Conscious
2535,46,88097.0,Master,Married,844,20,4,24,1,Affluent Loyalists
11039,49,51948.0,Graduation,Married,311,13,0,51,2,Moderate Mainstream
9495,42,71853.0,Graduation,Together,1149,17,0,29,0,Budget Conscious
9635,41,35876.0,Master,Married,129,8,0,13,3,Deal Seekers
2173,72,40049.0,Graduation,Widow,32,5,0,23,2,Moderate Mainstream
942,42,39660.0,Graduation,Single,299,14,1,36,3,Deal Seekers
9386,62,50127.0,Graduation,Together,320,13,1,88,2,Moderate Mainstream
5510,47,43263.0,Master,Married,441,16,0,2,1,Affluent Loyalists
873,75,62845.0,Master,Married,1178,28,2,3,1,Affluent Loyalists
2253,34,18929.0,Graduation,Married,85,6,0,15,3,Deal Seekers
5181,42,24367.0,Basic,Single,24,4,0,58,3,Deal Seekers
979,49,33249.0,Graduation,Single,112,8,0,11,3,Deal Seekers
10390,65,26887.0,2n Cycle,Married,30,5,0,27,3,Deal Seekers
4698,41,50150.0,PhD,Married,410,16,0,32,2,Moderate Mainstream
7793,48,62061.0,Graduation,Together,800,24,1,12,1,Affluent Loyalists
1745,62,85696.0,PhD,Divorced,1313,20,1,88,0,Budget Conscious
10590,68,76542.0,PhD,Together,1483,23,0,91,0,Budget Conscious
5080,31,70515.0,Graduation,Single,1258,17,1,12,0,Budget Conscious
8369,37,18227.0,Graduation,Together,28,4,0,21,3,Deal Seekers
5232,59,69139.0,Graduation,Married,227,11,0,23,2,Moderate Mainstream
2407,42,69109.0,Graduation,Married,1555,20,2,10,0,Budget Conscious
3834,62,69627.0,Graduation,Single,861,23,0,35,1,Affluent Loyalists
7912,46,38136.0,Graduation,Married,103,8,1,69,3,Deal Seekers
7712,78,62159.0,PhD,Single,634,19,0,68,1,Affluent Loyalists
1065,61,80695.0,Graduation,Single,1918,19,0,85,0,Budget Conscious
7275,53,33316.0,Master,Single,131,10,0,34,2,Moderate Mainstream
1343,56,58554.0,Graduation,Together,586,22,0,55,1,Affluent Loyalists
1384,32,17256.0,Basic,Married,62,7,1,10,3,Deal Seekers
9967,50,53034.0,Graduation,Divorced,447,22,0,30,1,Affluent Loyalists
6181,74,52203.0,2n Cycle,Together,939,27,0,36,1,Affluent Loyalists
10507,47,59601.0,2n Cycle,Divorced,797,15,1,14,1,Affluent Loyalists
2674,66,75154.0,Master,Single,1143,16,1,79,0,Budget Conscious
2698,48,47025.0,Graduation,Single,415,17,0,52,2,Moderate Mainstream
3231,51,37971.0,Graduation,Married,30,5,0,97,3,Deal Seekers
4096,56,41335.0,Master,Divorced,187,12,0,24,2,Moderate Mainstream
10476,66,67267.0,Graduation,Married,251,11,0,0,2,Moderate Mainstream
5948,49,57338.0,Graduation,Single,237,12,0,96,2,Moderate Mainstream
9140,64,50523.0,2n Cycle,Together,91,8,0,89,2,Moderate Mainstream
10258,59,35791.0,Master,Single,35,6,0,94,2,Moderate Mainstream
5675,64,50611.0,PhD,Divorced,493,22,1,98,1,Affluent Loyalists
4743,55,56242.0,PhD,Married,971,28,0,72,1,Affluent Loyalists
8805,64,48904.0,Graduation,Single,371,17,0,1,1,Affluent Loyalists
1542,49,56243.0,Graduation,Single,396,20,0,26,1,Affluent Loyalists
6770,39,21355.0,Graduation,Married,68,7,2,5,3,Deal Seekers
8773,53,57420.0,Master,Together,322,15,1,22,1,Affluent Loyalists
10420,69,46390.0,Master,Divorced,222,10,0,56,2,Moderate Mainstream
7514,68,54342.0,2n Cycle,Together,177,12,0,74,2,Moderate Mainstream
793,51,20895.0,Graduation,Married,45,6,0,24,3,Deal Seekers
10909,76,92344.0,Graduation,Married,1899,20,2,9,0,Budget Conscious
8702,48,26907.0,2n Cycle,Together,22,6,0,10,3,Deal Seekers
4791,44,44964.0,Graduation,Together,41,5,0,35,3,Deal Seekers
2963,45,75507.0,Graduation,Together,1440,21,0,56,0,Budget Conscious
8216,52,53761.0,Master,Married,325,17,0,7,2,Moderate Mainstream
8140,51,22682.0,Graduation,Together,95,10,0,51,2,Moderate Mainstream
10146,52,38887.0,PhD,Together,42,5,0,17,2,Moderate Mainstream
5289,49,41658.0,2n Cycle,Single,72,6,0,30,3,Deal Seekers
2587,52,29791.0,PhD,Married,20,7,0,21,2,Moderate Mainstream
4405,68,63915.0,Master,Married,789,23,0,2,1,Affluent Loyalists
8663,50,39996.0,Graduation,Divorced,15,4,0,85,2,Moderate Mainstream
2589,52,26759.0,Graduation,Divorced,59,8,0,65,3,Deal Seekers
3421,56,63841.0,Master,Divorced,908,22,0,64,1,Affluent Loyalists
10490,55,51039.0,PhD,Married,417,14,0,11,2,Moderate Mainstream
4094,63,60544.0,Graduation,Married,289,15,0,92,1,Affluent Loyalists
9958,52,65685.0,Graduation,Married,769,21,0,54,1,Affluent Loyalists
2534,71,37716.0,Graduation,Married,188,10,0,4,2,Moderate Mainstream
4188,67,36864.0,Graduation,Single,354,14,1,53,3,Deal Seekers
6613,54,44511.0,Master,Married,727,26,0,39,1,Affluent Loyalists
10827,57,36947.0,PhD,Married,146,11,0,49,2,Moderate Mainstream
5491,73,47352.0,Master,Together,319,16,0,70,1,Affluent Loyalists
8402,71,67087.0,Master,Married,794,22,0,40,1,Affluent Loyalists
8783,74,57045.0,Graduation,Married,454,18,0,40,1,Affluent Loyalists
10010,71,36957.0,PhD,Divorced,152,11,1,43,2,Moderate Mainstream
618,47,69389.0,PhD,Married,797,22,0,17,1,Affluent Loyalists
9121,52,80134.0,Graduation,Married,1690,16,4,40,0,Budget Conscious
361,55,43142.0,Master,Married,20,4,0,84,2,Moderate Mainstream
4310,80,80589.0,Graduation,Married,1428,21,2,25,0,Budget Conscious
2678,34,34412.0,Graduation,Single,209,11,0,62,3,Deal Seekers
6376,45,57537.0,Graduation,Single,545,19,0,83,1,Affluent Loyalists
524,58,22634.0,Basic,Together,96,6,0,47,3,Deal Seekers
10341,76,51315.0,Graduation,Together,222,10,0,45,2,Moderate Mainstream
5654,52,36026.0,Graduation,Married,61,7,0,34,2,Moderate Mainstream
4098,51,24639.0,Graduation,Married,44,9,0,3,2,Moderate Mainstream
5824,52,34578.0,PhD,Together,8,4,0,1,2,Moderate Mainstream
7000,52,65704.0,2n Cycle,Single,817,23,0,18,0,Budget Conscious
2561,58,63810.0,Graduation,Single,1371,23,1,45,1,Affluent Loyalists
5229,55,54132.0,PhD,Together,42,5,0,81,2,Moderate Mainstream
4086,65,18690.0,Graduation,Married,60,5,0,77,3,Deal Seekers
2428,54,28164.0,Graduation,Married,78,9,0,23,3,Deal Seekers
8254,50,34596.0,PhD,Married,23,4,0,48,3,Deal Seekers
2836,52,43269.0,PhD,Married,19,4,0,61,2,Moderate Mainstream
8418,66,38741.0,2n Cycle,Single,61,7,0,60,2,Moderate Mainstream
1362,52,31907.0,Graduation,Single,449,14,0,75,3,Deal Seekers
7152,41,27100.0,Master,Married,37,5,0,64,3,Deal Seekers
10033,51,31163.0,2n Cycle,Divorced,38,5,0,54,3,Deal Seekers
9349,39,92533.0,Graduation,Married,1131,23,2,84,0,Budget Conscious
274,51,34853.0,Graduation,Single,34,7,0,75,2,Moderate Mainstream
3388,57,70844.0,Graduation,Divorced,294,17,0,16,1,Affluent Loyalists
922,45,31086.0,2n Cycle,Married,48,6,1,79,3,Deal Seekers
8588,63,60544.0,Graduation,Married,289,15,0,92,1,Affluent Loyalists
2518,38,20491.0,2n Cycle,Together,30,4,0,16,3,Deal Seekers
574,60,42523.0,Graduation,Married,125,7,0,96,2,Moderate Mainstream
3220,41,39922.0,Graduation,Married,156,9,0,30,3,Deal Seekers
5967,72,33402.0,Graduation,Together,70,9,0,60,2,Moderate Mainstream
1183,75,36408.0,Master,Married,22,4,0,11,2,Moderate Mainstream
6856,45,21645.0,Graduation,Together,65,9,1,75,3,Deal Seekers
4530,76,78427.0,Master,Widow,1930,23,2,36,0,Budget Conscious
1553,78,82657.0,Graduation,Together,2283,23,2,71,0,Budget Conscious
4682,66,51876.0,Graduation,Married,310,13,0,88,2,Moderate Mainstream
8204,53,78041.0,2n Cycle,Married,1319,18,0,93,0,Budget Conscious
5221,67,52852.0,Graduation,Married,879,26,1,93,1,Affluent Loyalists
1232,42,70038.0,PhD,Together,1244,17,0,54,0,Budget Conscious
1927,51,69401.0,2n Cycle,Together,690,17,0,41,1,Affluent Loyalists
5788,52,46053.0,Graduation,Together,209,12,0,46,3,Deal Seekers
6652,59,77343.0,Graduation,Married,1134,17,0,28,0,Budget Conscious
6246,71,73892.0,Graduation,Single,1507,23,1,40,0,Budget Conscious
5975,57,40304.0,PhD,Single,57,6,0,82,2,Moderate Mainstream
6875,59,32727.0,PhD,Together,529,17,0,38,1,Affluent Loyalists
4399,55,68695.0,Graduation,Together,1091,16,0,3,0,Budget Conscious
4042,53,43300.0,Graduation,Divorced,180,11,1,87,3,Deal Seekers
2157,52,26290.0,Graduation,Together,77,10,0,49,3,Deal Seekers
10133,54,93790.0,Graduation,Single,2349,25,4,16,0,Budget Conscious
2525,50,38410.0,PhD,Married,534,18,1,65,1,Affluent Loyalists
8233,74,64866.0,Master,Widow,556,21,1,9,1,Affluent Loyalists
9483,65,57957.0,Graduation,Together,637,25,0,24,1,Affluent Loyalists
2945,69,46015.0,PhD,Together,46,5,2,25,2,Moderate Mainstream
10403,46,16531.0,Graduation,Together,44,9,0,43,3,Deal Seekers
5074,38,28072.0,Master,Married,47,5,0,10,3,Deal Seekers
10524,61,49476.0,Master,Divorced,795,22,0,29,1,Affluent Loyalists
4690,71,50725.0,Graduation,Married,586,21,0,45,1,Affluent Loyalists
7521,72,83844.0,Graduation,Together,1574,20,1,57,0,Budget Conscious
7196,74,41145.0,PhD,Married,13,4,0,20,2,Moderate Mainstream
4406,54,67419.0,Graduation,Together,1471,25,0,29,1,Affluent Loyalists
9672,54,23162.0,2n Cycle,Married,65,8,0,82,3,Deal Seekers
4864,47,34380.0,Graduation,Married,175,12,0,68,3,Deal Seekers
4706,58,34704.0,Graduation,Single,40,5,0,65,3,Deal Seekers
4070,55,94871.0,PhD,Married,1078,18,3,99,1,Affluent Loyalists
25,66,65148.0,Graduation,Married,1115,21,0,9,1,Affluent Loyalists
3697,70,39898.0,Graduation,Together,134,9,0,20,2,Moderate Mainstream
217,68,64857.0,Master,Single,1540,23,0,78,0,Budget Conscious
4220,54,59892.0,PhD,Married,87,7,0,26,2,Moderate Mainstream
5286,37,41020.0,Master,Single,217,10,0,68,3,Deal Seekers
9559,63,57072.0,PhD,Married,1034,27,1,79,1,Affluent Loyalists
2849,45,60474.0,Graduation,Single,1180,31,0,25,1,Affluent Loyalists
7787,64,62807.0,Graduation,Together,819,23,0,83,1,Affluent Loyalists
3102,43,19414.0,2n Cycle,Together,32,5,0,32,3,Deal Seekers
5868,44,19107.0,Graduation,Married,46,6,0,49,3,Deal Seekers
8370,48,75484.0,2n Cycle,Together,1159,18,0,50,1,Affluent Loyalists
9988,48,70379.0,Master,Single,860,25,0,84,1,Affluent Loyalists
2939,54,79419.0,Master,Together,1631,15,0,96,0,Budget Conscious
5529,78,64014.0,PhD,Together,444,22,1,56,1,Affluent Loyalists
9743,69,76998.0,Graduation,Married,1910,29,1,85,1,Affluent Loyalists
5763,52,49854.0,Master,Together,380,18,0,63,1,Affluent Loyalists
3478,53,60585.0,PhD,Married,736,30,1,17,1,Affluent Loyalists
7494,74,42873.0,PhD,Divorced,269,15,0,11,1,Affluent Loyalists
1763,36,87679.0,Graduation,Together,2524,29,4,62,0,Budget Conscious
7250,46,57867.0,Graduation,Together,612,25,0,48,1,Affluent Loyalists
2005,34,35765.0,Graduation,Married,75,8,0,86,3,Deal Seekers
10770,65,65492.0,Graduation,Married,1045,26,0,73,0,Budget Conscious
6885,47,32952.0,Graduation,Divorced,55,6,0,36,3,Deal Seekers
2072,55,53374.0,PhD,Together,1064,21,2,34,1,Affluent Loyalists
9463,65,71706.0,Graduation,Together,1443,25,0,16,1,Affluent Loyalists
6318,36,68487.0,Graduation,Married,1366,30,0,48,0,Budget Conscious
4093,49,53253.0,Master,Together,436,19,0,61,1,Affluent Loyalists
5751,51,31163.0,2n Cycle,Divorced,38,5,0,54,3,Deal Seekers
3340,47,42014.0,Graduation,Married,436,20,1,56,1,Affluent Loyalists
3594,51,54108.0,Master,Married,747,32,0,74,1,Affluent Loyalists
3584,69,49667.0,PhD,Single,1396,22,2,35,1,Affluent Loyalists
3643,50,63206.0,Master,Married,928,14,1,65,0,Budget Conscious
851,52,57136.0,Master,Married,642,26,0,48,1,Affluent Loyalists
7706,49,46772.0,2n Cycle,Together,1048,30,1,88,1,Affluent Loyalists
3967,53,78931.0,PhD,Married,943,24,0,19,0,Budget Conscious
10128,66,53977.0,Graduation,Together,907,27,0,21,1,Affluent Loyalists
486,36,84219.0,Graduation,Married,1198,18,0,27,0,Budget Conscious
9,49,46098.0,Master,Single,120,11,0,86,3,Deal Seekers
9451,59,73538.0,Graduation,Married,1658,26,0,92,1,Affluent Loyalists
9264,38,79529.0,Graduation,Married,1638,22,0,1,0,Budget Conscious
3865,47,20981.0,2n Cycle,Together,73,7,1,14,3,Deal Seekers
2853,44,51766.0,Graduation,Single,275,12,0,74,2,Moderate Mainstream
1490,62,55759.0,Graduation,Married,854,26,0,84,1,Affluent Loyalists
6310,46,33039.0,Graduation,Married,78,7,0,4,3,Deal Seekers
10380,52,37787.0,Master,Married,106,7,0,50,2,Moderate Mainstream
3887,54,27242.0,Graduation,Single,106,7,1,2,3,Deal Seekers
4278,41,87188.0,PhD,Single,1923,19,1,73,0,Budget Conscious
8643,53,69930.0,Graduation,Together,1662,22,0,21,0,Budget Conscious
1998,48,37697.0,Graduation,Single,84,7,0,82,3,Deal Seekers
10795,51,37401.0,PhD,Married,48,7,0,14,2,Moderate Mainstream
11110,51,3502.0,Graduation,Single,5,0,0,56,3,Deal Seekers
2408,48,58597.0,Graduation,Married,733,32,0,20,1,Affluent Loyalists
202,76,82032.0,PhD,Widow,1234,17,0,54,0,Budget Conscious
7998,66,28087.0,Graduation,Together,112,9,0,77,3,Deal Seekers
